NO,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROI
330,QV 코스피 변동성 매칭형 양매도 ETN,"7,950",0,0.00%,0,"5,565","70,000",0.00,0,N/A,N/A
331,티와이홀딩스,"10,810",하락90,-0.83%,500,"5,505","50,929",5.00,"5,704",6.16,6.31
332,쿠쿠홀딩스,"15,470",하락90,-0.58%,100,"5,501","35,562",7.04,"3,102",4.72,12.72
333,KBSTAR 23-11 회사채(AA-이상)액티브,"51,500",상승10,+0.02%,0,"5,483","10,646",0.00,"4,519",N/A,N/A
334,동아쏘시오홀딩스,"85,800",하락800,-0.92%,"5,000","5,447","6,349",12.74,758,48.83,1.15
335,TIGER 단기채권액티브,"51,860",상승15,+0.03%,0,"5,413","10,438",0.01,"2,921",N/A,N/A
336,KODEX 선진국MSCI World,"21,660",상승5,+0.02%,0,"5,339","24,650",0.00,"3,294",N/A,N/A
337,HANARO 200,"33,885",하락50,-0.15%,0,"5,286","15,600",0.03,902,N/A,N/A
338,동일산업,"217,500","하락1,000",-0.46%,"5,000","5,275","2,425",2.05,21,24.15,5.33
339,삼성화재우,"163,700","상승1,000",+0.61%,500,"5,225","3,192",24.25,"1,254",6.47,N/A
340,신영증권,"55,500",0,0.00%,"5,000","5,209","9,386",7.60,62,15.60,6.45
341,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),"9,400",하락95,-1.00%,0,"5,208","55,400",0.19,"23,462",N/A,N/A
342,미래에셋증권2우B,"3,710",하락5,-0.13%,"5,000","5,194","140,000",10.31,"6,710",4.47,N/A
343,한화손해보험,"4,425",하락20,-0.45%,"5,000","5,166","116,739",8.09,"35,956",2.22,27.68
344,LF,"17,640",하락80,-0.45%,"5,000","5,158","29,240",22.20,"2,717",3.39,10.86
345,고려제강,"20,500",하락250,-1.20%,"1,000","5,125","25,000",7.60,"10,398",6.33,5.18
346,신한 레버리지 WTI원유 선물 ETN(H),"1,020",하락45,-4.23%,0,"5,100","500,000",0.00,"162,374",N/A,N/A
347,경동나비엔,"34,700",하락700,-1.98%,"1,000","5,055","14,569",7.12,"5,917",9.43,11.07
348,KOSEF 200TR,"41,340",하락95,-0.23%,0,"5,043","12,200",0.06,"2,841",N/A,N/A
349,에어부산,"4,310",상승175,+4.23%,"1,000","5,027","116,640",1.27,"947,119",-2.46,-116.96
350,화승엔터프라이즈,"8,290",하락50,-0.60%,500,"5,023","60,589",3.11,"28,416",-50.24,-1.86
351,TIGER 24-10 회사채(A+이상)액티브,"52,505",상승15,+0.03%,0,"5,019","9,560",0.13,"3,296",N/A,N/A
352,진원생명과학,"6,420",하락130,-1.98%,"1,000","4,992","77,752",14.77,"155,664",-13.08,-19.67
353,KODEX 코스닥150,"13,515",하락175,-1.28%,0,"4,960","36,700",14.75,"2,372,821",N/A,N/A
354,JW중외제약,"21,500",하락350,-1.60%,"2,500","4,910","22,835",8.12,"19,624",16.34,14.45
355,유니드,"72,500","하락1,000",-1.36%,"5,000","4,907","6,768",12.17,"4,337",4.98,13.10
356,롯데정보통신,"31,650",상승150,+0.48%,"5,000","4,873","15,396",1.79,"19,131",15.98,7.11
357,KODEX 미국S&P500TR,"12,340",상승40,+0.33%,0,"4,868","39,450",0.68,"54,457",N/A,N/A
358,롯데손해보험,"1,563",하락1,-0.06%,"1,000","4,851","310,336",0.67,"2,794",-7.70,-8.70
359,조일알미늄,"3,825",하락225,-5.56%,500,"4,844","126,632",1.71,"5,385,312",26.94,10.08
360,화신,"13,770",하락340,-2.41%,500,"4,809","34,920",5.47,"142,963",6.48,23.00
361,동아에스티,"56,800",하락200,-0.35%,"5,000","4,798","8,447",20.95,"1,276",36.11,2.04
362,SK디앤디,"21,550",하락450,-2.05%,"1,000","4,782","22,190",5.29,"34,595",6.80,11.47
363,미래에셋생명,"2,695",하락5,-0.19%,"5,000","4,771","177,016",2.11,"7,570",9.29,3.56
364,TIGER 차이나항셍테크,"5,995",0,0.00%,0,"4,760","79,400",0.82,"42,983",N/A,N/A
365,아모레퍼시픽우,"44,600",하락400,-0.89%,500,"4,709","10,558",59.14,"1,810",22.91,N/A
366,KOSEF 국고채10년,"111,415",하락275,-0.25%,0,"4,679","4,200",0.28,"4,068",N/A,N/A
367,TIGER 미국달러단기채권액티브,"11,480",상승5,+0.04%,0,"4,670","40,680",0.09,"25,419",N/A,N/A
368,콘텐트리중앙,"24,100",하락50,-0.21%,"5,000","4,642","19,262",0.98,"26,995",-10.67,-23.94
369,세아홀딩스,"114,500",상승800,+0.70%,"5,000","4,580","4,000",0.58,69,3.71,6.14
370,TIGER KRX2차전지K-뉴딜,"20,435",하락45,-0.22%,0,"4,577","22,400",1.84,"206,840",N/A,N/A
371,SGC에너지,"31,100",하락350,-1.11%,"5,000","4,565","14,677",4.87,"7,346",4.05,17.44
372,NICE,"12,040",하락50,-0.41%,500,"4,561","37,882",12.47,626,12.41,4.90
373,ACE 미국나스닥100,"13,300",상승40,+0.30%,0,"4,535","34,100",0.00,"44,046",N/A,N/A
374,삼화콘덴서,"43,600","하락1,000",-2.24%,"1,000","4,532","10,395",6.01,"9,863",15.55,13.69
375,코람코에너지리츠,"5,090",상승30,+0.59%,500,"4,506","88,534",1.34,"7,500",39.15,2.80
376,TIGER 미국S&P500선물(H),"47,950",상승35,+0.07%,0,"4,495","9,375",0.14,"31,609",N/A,N/A
377,남해화학,"9,000",상승150,+1.69%,"1,000","4,471","49,679",5.51,"117,259",9.46,9.65
378,삼양사,"43,200",하락400,-0.92%,"5,000","4,455","10,313",4.26,"1,385",6.69,5.33
379,KB스타리츠,"4,390",하락10,-0.23%,500,"4,452","101,414",0.06,"4,616",-70.81,N/A
380,신성이엔지,"2,155",상승85,+4.11%,500,"4,436","205,848",5.47,"8,977,119",12.98,16.30
381,DB,"2,190",하락155,-6.61%,500,"4,406","201,174",2.85,"2,498,184",78.21,1.58
382,ACE 200,"34,245",하락25,-0.07%,0,"4,383","12,800",9.85,325,N/A,N/A
383,빙그레,"44,350",하락300,-0.67%,"5,000","4,369","9,851",18.52,"3,117",17.01,4.53
384,세아제강,"154,000",하락100,-0.06%,"5,000","4,368","2,836",12.28,"5,835",2.74,21.12
385,BGF,"4,540",상승5,+0.11%,"1,000","4,346","95,717",4.47,"18,726",18.38,1.50
386,송원산업,"17,870",하락160,-0.89%,500,"4,289","24,000",19.43,"29,599",3.25,21.53
387,ARIRANG 종합채권(AA-이상)액티브,"103,075",0,0.00%,0,"4,285","4,157",0.00,0,N/A,N/A
388,KODEX 미국나스닥100TR,"11,455",상승35,+0.31%,0,"4,261","37,200",0.37,"73,840",N/A,N/A
389,풍산홀딩스,"42,300","하락1,400",-3.20%,"5,000","4,229","9,999",9.60,"69,826",6.02,7.94
390,KODEX 미국FANG플러스(H),"22,395",하락165,-0.73%,0,"4,217","18,830",0.25,"17,395",N/A,N/A
391,신한알파리츠,"5,620",하락40,-0.71%,"1,000","4,149","73,830",5.65,"17,943",31.75,1.39
392,코오롱플라스틱,"10,880",하락100,-0.91%,"1,000","4,134","38,000",1.12,"127,548",11.59,14.98
393,국도화학,"45,250",하락50,-0.11%,"5,000","4,077","9,011",19.17,"1,040",5.49,9.03
394,KODEX 단기변동금리부채권액티브,"106,440",상승75,+0.07%,0,"4,076","3,829",0.00,116,N/A,N/A
395,현대그린푸드,"11,940",하락210,-1.73%,500,"4,045","33,881",10.97,"136,466",N/A,N/A
396,쎌마테라퓨틱스,"6,410",0,0.00%,500,"4,010","62,557",0.12,0,-43.02,-46.91
397,HDC,"6,700",하락40,-0.59%,"5,000","4,003","59,742",16.65,"11,119",-77.91,-0.21
398,TYM,"2,625",상승10,+0.38%,500,"3,999","152,354",4.44,"1,957,522",4.07,33.53
399,삼성FN리츠,"5,160",하락80,-1.53%,500,"3,989","77,300",0.31,"51,981",N/A,N/A
400,조선내화,"9,950",하락360,-3.49%,500,"3,980","40,000",2.69,"151,339",9.73,6.03
401,케이씨텍,"19,070",하락160,-0.83%,500,"3,978","20,862",10.92,"3,319",7.18,13.66
402,아세아시멘트,"10,180",하락130,-1.26%,500,"3,966","38,958",4.23,"19,439",6.24,6.79
403,휴스틸,"7,040",하락160,-2.22%,"1,000","3,956","56,188",8.03,"762,346",1.36,29.59
404,세진중공업,"6,950",상승10,+0.14%,500,"3,951","56,849",1.23,"171,812",34.07,7.09
405,신영증권우,"55,900",상승700,+1.27%,"5,000","3,943","7,054",6.12,154,15.72,N/A
406,에스엠벡셀,"3,520",하락430,-10.89%,500,"3,916","111,252",3.02,"1,968,783",37.85,18.57
407,풀무원,"10,230",상승150,+1.49%,500,"3,900","38,121",0.52,"12,407",-23.20,-4.23
408,웅진씽크빅,"3,370",하락85,-2.46%,500,"3,893","115,506",5.06,"305,037",129.62,0.85
409,포스코스틸리온,"63,600","하락2,300",-3.49%,"5,000","3,816","6,000",1.97,"222,201",16.80,6.84
410,서연이화,"14,090",하락500,-3.43%,500,"3,808","27,028",11.55,"103,748",6.84,8.03
411,맵스리얼티1,"4,080",하락20,-0.49%,0,"3,788","92,834",3.55,903,N/A,N/A
412,한미글로벌,"34,150",상승100,+0.29%,500,"3,742","10,958",1.39,"89,668",15.99,15.11
413,현대퓨처넷,"3,395",상승90,+2.72%,500,"3,741","110,203",6.23,"147,903",-70.73,-0.71
414,잇츠한불,"17,030",하락300,-1.73%,500,"3,735","21,929",0.89,"7,221",-54.76,-1.83
415,SIMPAC,"5,680",하락40,-0.70%,500,"3,716","65,430",3.83,"267,854",4.88,13.28
416,한화갤러리아,"1,917",하락25,-1.29%,500,"3,716","193,860",14.82,"1,159,068",N/A,N/A
417,한국자산신탁,"2,970",하락15,-0.50%,500,"3,682","123,978",5.65,"19,275",3.40,12.15
418,영풍제지,"16,480",하락10,-0.06%,500,"3,674","22,295",1.62,"667,612",107.71,5.91
419,효성화학,"114,200","하락1,400",-1.21%,"5,000","3,643","3,190",5.02,"4,559",-0.89,-135.41
420,KISCO홀딩스,"22,300",하락250,-1.11%,"1,000","3,607","16,176",7.03,"3,920",4.67,7.99
421,에이프로젠,"1,422",하락26,-1.80%,500,"3,607","253,669",16.07,"323,145",-2.22,-90.82
422,SK렌터카,"7,620",하락40,-0.52%,500,"3,603","47,286",0.51,"3,374",17.36,4.15
423,TIGER 일본니케이225,"16,710",상승25,+0.15%,0,"3,603","21,560",0.00,246,N/A,N/A
424,이연제약,"19,980",상승40,+0.20%,500,"3,596","17,999",1.11,"60,449",49.70,3.02
425,일성신약,"26,950",하락550,-2.00%,"1,000","3,584","13,300",1.20,"13,301",3.41,26.59
426,CJ4우(전환),"84,600",하락600,-0.70%,"5,000","3,576","4,227",3.81,847,14.93,N/A
427,유나이티드제약,"21,950",하락200,-0.90%,500,"3,566","16,245",6.98,"11,560",7.88,14.18
428,수산인더스트리,"24,950",하락150,-0.60%,200,"3,564","14,286",1.67,"37,751",7.09,11.47
429,남양유업,"492,500","하락5,000",-1.01%,"5,000","3,546",720,7.75,283,-5.57,-10.12
430,코리아써키트,"14,910",하락140,-0.93%,500,"3,522","23,621",1.62,"32,734",5.94,15.53
431,스카이라이프,"7,340",하락10,-0.14%,"2,500","3,510","47,822",9.75,"7,791",15.68,2.77
432,한화리츠,"4,960",상승10,+0.20%,500,"3,502","70,600",0.75,"10,796",N/A,N/A
433,한일홀딩스,"11,340",하락20,-0.18%,"1,000","3,496","30,833",2.82,"1,643",3.90,6.40
434,신도리코,"34,550",상승50,+0.14%,"5,000","3,483","10,080",9.07,"2,283",7.74,4.73
435,다올투자증권,"5,740",하락140,-2.38%,"5,000","3,479","60,613",11.21,"130,191",6.40,9.38
436,한국토지신탁,"1,371",하락10,-0.72%,"1,000","3,462","252,489",8.87,"128,205",14.43,2.36
437,HL홀딩스,"32,950",상승50,+0.15%,"5,000","3,451","10,472",6.59,"2,742",111.32,0.31
438,서흥,"29,750",상승250,+0.85%,500,"3,442","11,569",9.69,"4,232",10.13,8.40
439,신대양제지,"85,200",0,0.00%,"5,000","3,433","4,030",8.56,0,7.22,8.99
440,YG PLUS,"5,410",하락120,-2.17%,500,"3,432","63,429",1.65,"140,553",29.40,8.39
441,대한제강,"13,920",하락240,-1.69%,"1,000","3,431","24,647",8.35,"13,126",2.73,18.50
442,한일현대시멘트,"17,700",하락120,-0.67%,"5,000","3,421","19,328",0.45,"3,547",8.98,10.38
443,교보증권,"5,270",하락20,-0.38%,"5,000","3,407","64,653",2.33,"3,997",7.87,2.93
444,KOSEF 200,"33,870",하락70,-0.21%,0,"3,404","10,050",0.00,"5,072",N/A,N/A
445,TIGER 글로벌자율주행&전기차SOLACTIVE,"9,905",하락115,-1.15%,0,"3,399","34,320",0.40,"8,895",N/A,N/A
446,HJ중공업,"4,080",상승115,+2.90%,"5,000","3,398","83,274",18.80,"73,201",-6.78,-12.28
447,E1,"49,500",상승300,+0.61%,"5,000","3,396","6,860",3.90,"3,242",2.39,10.31
448,퍼시스,"29,500",상승100,+0.34%,"1,000","3,392","11,500",18.84,213,57.73,N/A
449,KEC,"2,335",하락65,-2.71%,500,"3,380","144,763",2.57,"759,177",15.46,7.67
450,일양약품,"17,700",하락180,-1.01%,"2,500","3,378","19,086",7.84,"8,149",17.97,8.39
451,흥아해운,"1,409",상승2,+0.14%,500,"3,388","240,425",0.88,"42,668",14.99,19.41
452,SK증권,714,하락3,-0.42%,500,"3,374","472,590",7.10,"371,462",35.70,1.52
453,아이마켓코리아,"10,050",상승30,+0.30%,500,"3,360","33,429",8.19,"27,526",15.11,6.16
454,조광피혁,"50,300",상승300,+0.60%,"5,000","3,345","6,649",0.35,247,55.15,1.61
455,대신증권우,"12,840",하락10,-0.08%,"5,000","3,338","26,000",10.66,"4,346",9.61,N/A
456,LG헬로비전,"4,300",하락50,-1.15%,"2,500","3,330","77,447",6.47,"29,232",-12.80,-4.07
457,한화3우B,"14,720",하락270,-1.80%,"5,000","3,308","22,472",13.57,"19,302",1.10,N/A
458,대원제약,"14,940",하락30,-0.20%,500,"3,282","21,965",15.16,"14,011",10.22,13.59
459,경동인베스트,"138,200","하락5,200",-3.63%,"5,000","3,268","2,365",7.64,"33,739",23.00,3.23
460,지역난방공사,"28,200",상승250,+0.89%,"5,000","3,265","11,579",0.47,275,-1.78,-10.55
461,농심홀딩스,"70,000",하락500,-0.71%,"5,000","3,246","4,638",1.49,239,9.52,3.23
462,LX하우시스,"35,900",상승500,+1.41%,"5,000","3,219","8,968",14.14,"3,531",-3.07,-14.25
463,방림,"7,520",하락50,-0.66%,500,"3,182","42,314",3.24,"20,303",113.94,2.78
464,KODEX 반도체,"27,775",하락475,-1.68%,0,"3,180","11,450",0.07,"81,464",N/A,N/A
465,삼진제약,"22,800",하락50,-0.22%,"1,000","3,169","13,900",4.29,"4,674",14.48,N/A
466,남선알미늄,"2,450",하락55,-2.20%,500,"3,162","129,079",6.73,"611,019",10.29,10.30
467,아세아제지,"35,300",하락150,-0.42%,"5,000","3,162","8,957",5.23,"2,426",3.35,12.43
468,미래에셋 레버리지 원유선물혼합 ETN(H),"7,700",하락315,-3.93%,0,"3,157","41,000",0.00,"5,430",N/A,N/A
469,이리츠코크렙,"4,975",하락25,-0.50%,500,"3,151","63,342",1.14,"3,500",33.84,3.80
470,한진,"21,050",하락50,-0.24%,"5,000","3,146","14,948",6.91,"1,949",6.61,3.64
471,STX엔진,"13,610",상승250,+1.87%,"2,500","3,132","23,009",0.00,"118,372",-14.10,-9.81
472,한국철강,"7,360",하락80,-1.08%,"1,000","3,124","42,450",10.15,"9,646",3.99,10.55
473,한농화성,"19,980",상승980,+5.16%,500,"3,124","15,637",0.90,"1,161,542",36.46,5.71
474,일신방직,"13,330",하락10,-0.07%,500,"3,103","23,280",7.74,"8,374",2.80,13.80
475,광동제약,"5,900",하락40,-0.67%,"1,000","3,093","52,421",18.44,"39,815",12.80,4.76
476,SNT다이내믹스,"9,290",상승270,+2.99%,"2,500","3,089","33,253",3.29,"74,504",13.42,3.51
477,신성통상,"2,145",0,0.00%,500,"3,083","143,708",1.36,"43,530",3.53,25.20
478,알루코,"3,420",하락120,-3.39%,500,"3,077","89,969",1.91,"679,185",22.06,5.99
479,환인제약,"16,510",하락60,-0.36%,500,"3,071","18,600",14.32,"2,534",12.84,7.36
