0,1,2,3,4,5,6,7,8,9,10,11
1233,TIGER 미국달러선물인버스2X,"6,755",하락80,-1.17%,0,297,"4,400",0.00,"29,960",N/A,N/A
1234,삼성 KRX 금현물 ETN,"14,780",상승30,+0.20%,0,296,"2,000",0.00,507,N/A,N/A
1235,KBSTAR 내수주플러스,"8,280",상승55,+0.67%,0,295,"3,560",0.00,"1,393",N/A,N/A
1236,ARIRANG 미국장기우량회사채,"87,755",하락440,-0.50%,0,294,335,0.00,"1,575",N/A,N/A
1237,KODEX K-미래차액티브,"10,120",하락75,-0.74%,0,293,"2,900",0.24,"62,445",N/A,N/A
1238,미래에셋 원유선물혼합 ETN(H),"28,990",0,0.00%,0,290,"1,000",0.00,0,N/A,N/A
1239,SOL 미국S&P500ESG,"10,735",상승60,+0.56%,0,290,"2,700",0.00,"5,781",N/A,N/A
1240,미래에셋 인버스 2X 코스피200 선물 ETN,"14,480",상승45,+0.31%,0,290,"2,000",0.00,"7,367",N/A,N/A
1241,KBSTAR 배터리 리사이클링iSelect,"16,240",상승170,+1.06%,0,289,"1,780",0.39,"80,048",N/A,N/A
1242,KODEX KRX300,"16,055",하락5,-0.03%,0,289,"1,800",0.07,"2,203",N/A,N/A
1243,신한 콩 선물 ETN(H),"14,380",상승135,+0.95%,0,288,"2,000",0.00,8,N/A,N/A
1244,녹십자홀딩스2우,"33,950",하락750,-2.16%,500,287,846,0.06,721,51.21,N/A
1245,체시스,895,상승6,+0.67%,500,286,"32,000",0.73,"74,684",-5.09,-15.16
1246,코오롱모빌리티그룹우,"11,630",하락100,-0.85%,500,286,"2,456",0.27,"19,236",N/A,N/A
1247,KODEX 200IT TR,"11,860",하락20,-0.17%,0,285,"2,400",0.02,781,N/A,N/A
1248,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,"14,205",하락365,-2.51%,0,284,"2,000",0.00,"5,158",N/A,N/A
1249,KODEX 에너지화학,"19,220",상승180,+0.95%,0,283,"1,470",0.06,"32,948",N/A,N/A
1250,금호전기,946,하락9,-0.94%,500,282,"29,783",1.61,"75,376",-1.37,-61.11
1251,KODEX 아시아반도체공급망exChina액티브,"10,745",하락25,-0.23%,0,279,"2,600",0.00,"7,138",N/A,N/A
1252,신한 레버리지 미국달러 선물 ETN,"13,965",상승160,+1.16%,0,279,"2,000",0.00,174,N/A,N/A
1253,ACE 국고채3년,"103,150",하락40,-0.04%,0,278,270,0.00,762,N/A,N/A
1254,TIGER 200TR,"18,530",하락30,-0.16%,0,278,"1,500",0.13,"2,544",N/A,N/A
1255,KODEX 고배당,"9,560",하락15,-0.16%,0,277,"2,900",0.23,"17,573",N/A,N/A
1256,KODEX 미국S&P500에너지(합성),"13,255",하락105,-0.79%,0,276,"2,084",0.01,"14,506",N/A,N/A
1257,하나 레버리지 옥수수 선물 ETN(H),"27,530","상승1,025",+3.87%,0,275,"1,000",0.00,4,N/A,N/A
1258,ACE 미국친환경그린테마INDXX,"10,165",상승220,+2.21%,0,274,"2,700",0.00,"6,551",N/A,N/A
1259,KODEX 탄소효율그린뉴딜,"8,525",하락5,-0.06%,0,273,"3,200",0.00,"4,861",N/A,N/A
1260,신한 은 선물 ETN(H),"13,605",하락205,-1.48%,0,272,"2,000",0.00,119,N/A,N/A
1261,하나 Solactive 2X US Tech Top 10 ETN(H),"27,000",0,0.00%,0,270,"1,000",0.00,0,N/A,N/A
1262,ARIRANG 미국나스닥테크,"21,550",상승85,+0.40%,0,269,"1,250",0.00,"1,409",N/A,N/A
1263,SOL 글로벌탄소배출권선물IHS(합성),"13,370",하락85,-0.63%,0,267,"2,000",0.22,"10,354",N/A,N/A
1264,ARIRANG K방산Fn,"11,595",상승35,+0.30%,0,267,"2,300",0.07,"107,664",N/A,N/A
1265,신한 브렌트원유 선물 ETN(H),"13,295",하락185,-1.37%,0,266,"2,000",0.00,10,N/A,N/A
1266,신한 레버리지 코스피 200 선물 ETN,"26,455",상승120,+0.46%,0,265,"1,000",0.00,2,N/A,N/A
1267,KODEX S&P글로벌인프라(합성),"14,715",상승80,+0.55%,0,264,"1,796",0.13,"4,325",N/A,N/A
1268,KBSTAR 200선물인버스2X,"2,615",상승5,+0.19%,0,264,"10,100",0.08,"75,624",N/A,N/A
1269,삼성 레버리지 코스피200 선물 ETN,"26,375",하락120,-0.45%,0,264,"1,000",0.00,"7,996",N/A,N/A
1270,KODEX 미국채10년선물,"11,455",하락5,-0.04%,0,263,"2,300",0.58,"93,110",N/A,N/A
1271,KBSTAR 국채선물10년,"51,530",하락20,-0.04%,0,262,508,0.00,222,N/A,N/A
1272,TRUE 블룸버그 레버리지 천연가스 선물 ETN,"1,300",상승85,+7.00%,0,260,"20,000",0.00,"565,319",N/A,N/A
1273,TRUE 레버리지 금 선물 ETN,"25,880",0,0.00%,0,259,"1,000",0.00,0,N/A,N/A
1274,메리츠 미국채10년 ETN(H),"8,580",하락45,-0.52%,0,257,"3,000",0.00,442,N/A,N/A
1275,한화투자증권우,"5,360",하락80,-1.47%,"5,000",257,"4,800",0.52,"15,329",-21.44,N/A
1276,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),"25,205",상승90,+0.36%,0,252,"1,000",0.00,480,N/A,N/A
1277,TIGER 구리실물,"10,685",하락95,-0.88%,0,251,"2,350",0.00,"9,697",N/A,N/A
1278,TIGER 글로벌멀티에셋TIF액티브,"9,650",상승30,+0.31%,0,251,"2,600",0.00,"1,692",N/A,N/A
1279,ARIRANG 미국단기우량회사채,"109,070",상승225,+0.21%,0,251,230,0.00,12,N/A,N/A
1280,ACE ESG액티브,"7,595",0,0.00%,0,251,"3,300",0.00,444,N/A,N/A
1281,메리츠 레버리지 대표 농산물 선물 ETN(H),"24,950","상승1,090",+4.57%,0,250,"1,000",0.00,"1,025",N/A,N/A
1282,대신 레버리지 KRX 금현물 ETN,"24,835",하락50,-0.20%,0,248,"1,000",0.00,2,N/A,N/A
1283,KBSTAR 국고채3년,"109,125",하락5,0.00%,0,246,225,0.00,121,N/A,N/A
1284,KODEX 200롱코스닥150숏선물,"8,745",하락5,-0.06%,0,245,"2,800",0.00,"31,338",N/A,N/A
1285,TIGER 인도니프티50레버리지(합성),"24,455",상승85,+0.35%,0,245,"1,000",0.00,"4,348",N/A,N/A
1286,HANARO Fn K-POP&미디어,"9,825",하락45,-0.46%,0,241,"2,450",0.00,"85,089",N/A,N/A
1287,TIGER MKF배당귀족,"11,450",상승25,+0.22%,0,240,"2,100",0.00,"1,898",N/A,N/A
1288,TIGER 차이나반도체FACTSET,"7,695",하락45,-0.58%,0,240,"3,120",0.36,"31,784",N/A,N/A
1289,신한 옥수수 선물 ETN(H),"11,870",상승160,+1.37%,0,237,"2,000",0.00,27,N/A,N/A
1290,하이트론,"2,470",0,0.00%,500,237,"9,611",0.68,0,-3.08,-45.71
1291,하나 Solactive US Tech Top 10 ETN(H),"11,850",0,0.00%,0,237,"2,000",0.00,0,N/A,N/A
1292,KODEX 미국러셀2000(H),"11,500",상승110,+0.97%,0,236,"2,050",0.00,917,N/A,N/A
1293,미래에셋 Q150 Core5 ETN,"11,610",상승5,+0.04%,0,232,"2,000",0.00,6,N/A,N/A
1294,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,"23,215",상승400,+1.75%,0,232,"1,000",0.00,369,N/A,N/A
1295,메리츠 레버리지 인플레이션 국채 ETN,"11,600",하락35,-0.30%,0,232,"2,000",0.00,2,N/A,N/A
1296,WOORI 대한민국국고채액티브,"51,650",하락10,-0.02%,0,228,442,0.00,"2,755",N/A,N/A
1297,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,"22,810",0,0.00%,0,228,"1,000",0.00,0,N/A,N/A
1298,신한 인버스 2X 코스닥 150 선물 ETN,"9,080",상승25,+0.28%,0,227,"2,500",0.00,"38,464",N/A,N/A
1299,QV 인버스 미국 IT TOP5 ETN(H),"11,320",상승30,+0.27%,0,226,"2,000",0.00,2,N/A,N/A
1300,미래에셋 인버스 코스피200 선물 ETN,"11,315",상승60,+0.53%,0,226,"2,000",0.00,141,N/A,N/A
1301,메리츠 레버리지 국채30년 ETN,"5,655",하락25,-0.44%,0,226,"4,000",0.00,"15,402",N/A,N/A
1302,KODEX TRF5050,"12,495",하락40,-0.32%,0,225,"1,800",0.00,"6,104",N/A,N/A
1303,TRUE 레버리지 플래티넘 선물 ETN,"22,480",상승385,+1.74%,0,225,"1,000",0.00,469,N/A,N/A
1304,KODEX 코스피대형주,"12,455",하락15,-0.12%,0,224,"1,800",0.00,"20,832",N/A,N/A
1305,HANARO 코스닥150,"13,825",하락5,-0.04%,0,224,"1,620",0.03,"2,322",N/A,N/A
1306,신한 인버스 코스피 200 선물 ETN,"11,175",하락85,-0.75%,0,224,"2,000",0.00,"9,010",N/A,N/A
1307,QV 레버리지 금 선물 ETN(H),"22,240",하락385,-1.70%,0,222,"1,000",0.00,500,N/A,N/A
1308,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),"22,225",0,0.00%,0,222,"1,000",0.00,0,N/A,N/A
1309,KBSTAR 글로벌4차산업IT(합성 H),"19,290",0,0.00%,0,222,"1,150",0.00,"4,538",N/A,N/A
1310,메리츠 레버리지 금 선물 ETN(H),"22,130",하락310,-1.38%,0,221,"1,000",0.00,"10,002",N/A,N/A
1311,메리츠 인버스 천연가스 선물 ETN(H),"22,085",하락760,-3.33%,0,221,"1,000",0.00,"22,684",N/A,N/A
1312,코아스,714,상승3,+0.42%,500,221,"30,907",0.77,"49,343",-11.52,-10.57
1313,미래에셋 인버스 천연가스 선물 ETN(H),"22,065",하락745,-3.27%,0,221,"1,000",0.00,137,N/A,N/A
1314,메리츠 인플레이션 국채 ETN,"11,005",하락5,-0.05%,0,220,"2,000",0.00,40,N/A,N/A
1315,대덕전자1우,"10,500",하락80,-0.76%,500,220,"2,096",0.99,"10,250",2.94,N/A
1316,KODEX TRF7030,"13,730",상승10,+0.07%,0,220,"1,600",0.00,"5,796",N/A,N/A
1317,KODEX 삼성전자채권혼합Wise,"10,455",상승15,+0.14%,0,220,"2,100",0.24,"9,327",N/A,N/A
1318,TIGER KRX2차전지K-뉴딜레버리지,"12,110",상승165,+1.38%,0,218,"1,800",10.03,"307,597",N/A,N/A
1319,TIGER KRX게임K-뉴딜,"6,395",하락85,-1.31%,0,217,"3,400",0.15,"63,630",N/A,N/A
1320,솔루스첨단소재2우B,"11,480",하락190,-1.63%,100,217,"1,889",0.04,"2,323",-44.32,N/A
1321,TIGER 농산물선물Enhanced(H),"7,730",상승155,+2.05%,0,216,"2,800",0.00,"18,599",N/A,N/A
1322,메리츠 레버리지 미국채30년 ETN(H),"7,100",하락205,-2.81%,0,213,"3,000",0.00,"184,554",N/A,N/A
1323,KODEX 배당성장채권혼합,"11,820",하락10,-0.08%,0,213,"1,800",0.00,"6,177",N/A,N/A
1324,TIGER 차이나CSI300인버스(합성),"7,595",하락95,-1.24%,0,213,"2,800",1.91,"1,287",N/A,N/A
1325,ARIRANG 코스피50,"23,480",하락95,-0.40%,0,211,900,0.06,641,N/A,N/A
1326,신한 블룸버그 2X 천연가스 선물 ETN(H),"1,405",상승70,+5.24%,0,211,"15,000",0.00,"841,612",N/A,N/A
1327,KODEX 글로벌로봇(합성),"16,575",상승10,+0.06%,0,209,"1,260",0.52,"7,855",N/A,N/A
1328,미래에셋 미디어엔터 Core5 ETN,"10,430",하락155,-1.46%,0,209,"2,000",0.00,2,N/A,N/A
1329,신한 다우존스지수 선물 ETN(H),"20,795",상승50,+0.24%,0,208,"1,000",0.00,11,N/A,N/A
1330,대상우,"14,990",0,0.00%,"1,000",205,"1,370",0.87,"4,667",6.50,N/A
1331,키움 인버스 미국달러선물 ETN,"10,105",0,0.00%,0,202,"2,000",0.00,0,N/A,N/A
1332,TRUE 인버스 2X 구리 선물 ETN,"20,145",상승545,+2.78%,0,201,"1,000",0.00,"4,802",N/A,N/A
1333,신한 인버스 2X 다우존스지수 선물 ETN(H),"2,010",하락5,-0.25%,0,201,"10,000",0.00,"19,893",N/A,N/A
1334,TIGER 원유선물인버스(H),"3,160",상승45,+1.44%,0,201,"6,350",1.10,"123,256",N/A,N/A
1335,미래에셋 코스닥150 선물 ETN,"9,945",하락5,-0.05%,0,199,"2,000",0.00,3,N/A,N/A
1336,KBSTAR 미국S&P원유생산기업(합성 H),"6,010",하락160,-2.59%,0,198,"3,300",0.84,"24,075",N/A,N/A
1337,메리츠 인버스 국채3년 ETN,"9,895",하락5,-0.05%,0,198,"2,000",0.00,"150,002",N/A,N/A
1338,신한 K200 USD 선물 바이셀 ETN,"9,845",하락85,-0.86%,0,197,"2,000",0.00,17,N/A,N/A
1339,QV iSelect 글로벌 EMP ETN(H),"9,820",0,0.00%,0,196,"2,000",0.00,0,N/A,N/A
1340,KBSTAR 200선물레버리지,"15,105",하락45,-0.30%,0,196,"1,300",1.79,"5,421",N/A,N/A
1341,TIGER 코스피고배당,"14,195",상승35,+0.25%,0,196,"1,380",0.08,"5,810",N/A,N/A
1342,KODEX 게임산업,"8,510",하락65,-0.76%,0,196,"2,300",0.00,"84,770",N/A,N/A
1343,코리아써우,"6,590",하락110,-1.64%,500,195,"2,965",1.09,"8,943",2.63,N/A
1344,신한 레버리지 구리 선물 ETN,"19,500",하락400,-2.01%,0,195,"1,000",0.00,594,N/A,N/A
1345,TRUE 레버리지 은 선물 ETN,"19,465",하락550,-2.75%,0,195,"1,000",0.00,365,N/A,N/A
1346,NPC우,"3,685",상승20,+0.55%,500,195,"5,280",2.77,"21,955",5.50,N/A
1347,ACE 코스닥150,"13,890",하락35,-0.25%,0,194,"1,400",0.00,"2,748",N/A,N/A
1348,메리츠 국채10년 ETN,"9,715",하락20,-0.21%,0,194,"2,000",0.00,2,N/A,N/A
1349,KODEX K-친환경선박액티브,"10,465",하락5,-0.05%,0,194,"1,850",0.00,"19,152",N/A,N/A
1350,ACE 아시아TOP50S&P,"12,855",0,0.00%,0,193,"1,500",0.00,"1,178",N/A,N/A
1351,TIGER 코스닥150바이오테크,"8,090",하락190,-2.29%,0,193,"2,380",0.01,"211,477",N/A,N/A
1352,삼성중공우,"167,600","하락1,100",-0.65%,"1,000",192,115,2.35,293,-238.07,N/A
1353,넥센타이어1우B,"2,960",하락40,-1.33%,500,192,"6,500",5.27,"18,617",-11.09,N/A
1354,TIGER 200동일가중,"11,305",하락80,-0.70%,0,192,"1,700",0.00,2,N/A,N/A
1355,비케이탑스,904,0,0.00%,500,192,"21,248",1.14,0,-1.28,-228.88
1356,신한 코스닥 150 ETN,"9,520",하락5,-0.05%,0,190,"2,000",0.00,2,N/A,N/A
1357,미래에셋 레버리지 은 선물 ETN,"19,040",하락340,-1.75%,0,190,"1,000",0.00,2,N/A,N/A
1358,KB 레버리지 KOSDAQ 150 선물 ETN,"37,350",하락110,-0.29%,0,187,500,0.00,35,N/A,N/A
1359,TIGER 미국나스닥100TR채권혼합Fn,"10,665",상승15,+0.14%,0,187,"1,750",0.00,"10,609",N/A,N/A
1360,신한 FnGuide 치킨 ETN,"9,320",하락75,-0.80%,0,186,"2,000",0.00,103,N/A,N/A
1361,TRUE 인버스 2X 금 선물 ETN,"18,410",상승335,+1.85%,0,184,"1,000",0.00,308,N/A,N/A
1362,TIGER 차이나항셍테크레버리지(합성 H),"8,325",하락250,-2.92%,0,184,"2,210",4.10,"87,444",N/A,N/A
1363,LX홀딩스1우,"12,540","하락1,610",-11.38%,"1,000",184,"1,465",3.28,"104,973",5.73,N/A
1364,LX하우시스우,"17,770",하락230,-1.28%,"5,000",183,"1,032",12.03,580,-1.52,N/A
1365,메리츠 미국 인플레이션 국채 ETN(H),"9,160",0,0.00%,0,183,"2,000",0.00,0,N/A,N/A
1366,대신 밀 선물 ETN(H),"9,160",상승340,+3.85%,0,183,"2,000",0.00,"8,145",N/A,N/A
1367,KODEX 코스피100,"26,150",하락10,-0.04%,0,183,700,0.00,"3,461",N/A,N/A
1368,하이트진로2우B,"16,100",상승10,+0.06%,"5,000",182,"1,130",2.67,532,13.19,N/A
1369,ACE 친환경자동차밸류체인액티브,"12,110",하락45,-0.37%,0,182,"1,500",0.00,"6,469",N/A,N/A
1370,TIGER 200 에너지화학,"17,090",상승25,+0.15%,0,181,"1,060",0.02,"7,214",N/A,N/A
1371,신한 인버스 코스닥 150 선물 ETN,"8,995",상승5,+0.06%,0,180,"2,000",0.00,661,N/A,N/A
1372,코오롱글로벌우,"24,250",하락600,-2.41%,"5,000",180,741,0.13,"3,512",4.26,N/A
1373,미래에셋 인버스 코스닥150 선물 ETN,"8,965",상승15,+0.17%,0,179,"2,000",0.00,810,N/A,N/A
1374,QV 블룸버그 -2X WTI원유선물 ETN,"17,925",상승610,+3.52%,0,179,"1,000",0.00,636,N/A,N/A
1375,신한 블룸버그 인버스 2X WTI원유 선물 ETN,"17,920",상승605,+3.49%,0,179,"1,000",0.00,"33,341",N/A,N/A
1376,하나 S&P 인버스 2X WTI원유 선물 ETN,"17,910",상승555,+3.20%,0,179,"1,000",0.00,"1,486",N/A,N/A
1377,에셋플러스 코리아플랫폼액티브,"7,160",상승40,+0.56%,0,179,"2,500",0.92,"24,400",N/A,N/A
1378,KB S&P 인버스 2X WTI원유 선물 ETN,"17,900",상승570,+3.29%,0,179,"1,000",0.00,"11,190",N/A,N/A
1379,하나 인버스 2X 구리 선물 ETN(H),"17,800",상승300,+1.71%,0,178,"1,000",0.00,100,N/A,N/A
1380,KODEX 배당성장,"13,690",상승70,+0.51%,0,178,"1,300",0.25,"1,553",N/A,N/A
1381,ACE 러시아MSCI(합성),"9,590",0,0.00%,0,177,"1,850",0.15,0,N/A,N/A
1382,KB 레버리지 항셍테크 선물 ETN(H) B,"17,710",하락305,-1.69%,0,177,"1,000",0.00,"1,001",N/A,N/A
1383,메리츠 인버스 2X 구리 선물 ETN(H),"17,630",0,0.00%,0,176,"1,000",0.00,0,N/A,N/A
1384,TRUE 레버리지 구리 선물 ETN,"17,610",하락350,-1.95%,0,176,"1,000",0.00,"2,002",N/A,N/A
1385,QV 인버스 레버리지 구리 선물 ETN(H),"17,500",0,0.00%,0,175,"1,000",0.00,0,N/A,N/A
1386,ARIRANG KOFR금리,"100,355",상승15,+0.01%,0,174,173,0.00,197,N/A,N/A
1387,TRUE 인버스 2X 유로스탁스50 ETN(H) B,"17,355",상승155,+0.90%,0,174,"1,000",0.00,"2,549",N/A,N/A
1388,미래에셋 코스피200 선물 ETN,"8,615",하락35,-0.40%,0,172,"2,000",0.00,"35,060",N/A,N/A
1389,KBSTAR 차이나HSCEI(H),"8,180",하락15,-0.18%,0,172,"2,100",0.22,"10,776",N/A,N/A
1390,코오롱우,"15,940",0,0.00%,"5,000",172,"1,076",6.11,"2,170",1.59,N/A
1391,KODEX 보험,"7,760",상승140,+1.84%,0,171,"2,200",0.39,"44,772",N/A,N/A
1392,메리츠 레버리지 은 선물 ETN(H),"17,060",하락610,-3.45%,0,171,"1,000",0.00,10,N/A,N/A
1393,신한 코스피 200 ETN,"8,520",하락20,-0.23%,0,170,"2,000",0.00,6,N/A,N/A
1394,QV 레버리지 은 선물 ETN(H),"16,930",하락735,-4.16%,0,169,"1,000",0.00,122,N/A,N/A
1395,KODEX Fn시스템반도체,"8,455",하락145,-1.69%,0,169,"2,000",0.01,"75,639",N/A,N/A
1396,삼성 S&P500 VIX S/T 선물 ETN,"16,845",하락275,-1.61%,0,168,"1,000",0.00,"22,591",N/A,N/A
1397,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),"16,835",상승465,+2.84%,0,168,"1,000",0.00,"3,714",N/A,N/A
1398,삼양홀딩스우,"55,100",0,0.00%,"5,000",168,304,1.36,68,6.88,N/A
1399,마이티 다이나믹퀀트액티브,"11,610",하락20,-0.17%,0,167,"1,440",0.00,248,N/A,N/A
1400,미래에셋 S&P 유럽탄소배출권 선물 ETN,"16,580",0,0.00%,0,166,"1,000",0.00,0,N/A,N/A
1401,KBSTAR 200선물인버스,"5,865",상승15,+0.26%,0,164,"2,800",0.00,837,N/A,N/A
1402,삼성 인버스 2X 항셍테크 ETN(H),"8,205",상승200,+2.50%,0,164,"2,000",0.00,"24,578",N/A,N/A
1403,메리츠 인버스 2X 금 선물 ETN(H),"16,380",상승235,+1.46%,0,164,"1,000",0.00,55,N/A,N/A
1404,에이리츠,"3,655",하락20,-0.54%,"5,000",163,"4,463",0.24,"5,641",-11.87,-3.96
1405,KOSEF 미국달러선물레버리지,"11,970",상승135,+1.14%,0,163,"1,360",0.00,"1,923",N/A,N/A
1406,ARIRANG ESG성장주액티브,"8,115",하락50,-0.61%,0,162,"2,000",0.00,"5,807",N/A,N/A
1407,KODEX 미국나스닥100(H),"10,795",하락10,-0.09%,0,162,"1,500",0.16,"27,861",N/A,N/A
1408,HANARO Fn K-게임,"5,140",하락50,-0.96%,0,162,"3,150",0.00,"7,353",N/A,N/A
1409,ARIRANG 미국다우존스고배당주(합성 H),"15,705",상승85,+0.54%,0,162,"1,030",0.00,"1,686",N/A,N/A
1410,FOCUS KRX300,"16,140",0,0.00%,0,161,"1,000",0.00,0,N/A,N/A
1411,TIGER 일본엔선물,"9,490",0,0.00%,0,161,"1,700",0.34,"12,873",N/A,N/A
1412,QV 레버리지 구리 선물 ETN(H),"16,095",0,0.00%,0,161,"1,000",0.00,0,N/A,N/A
1413,TRUE FTSE100 ETN,"16,090",0,0.00%,0,161,"1,000",0.00,0,N/A,N/A
1414,TIGER 유로스탁스배당30,"11,435",하락60,-0.52%,0,160,"1,400",0.00,"1,402",N/A,N/A
1415,대신 철광석 선물 ETN(H) B,"15,990",상승275,+1.75%,0,160,"1,000",0.00,47,N/A,N/A
1416,TIMEFOLIO 탄소중립액티브,"12,290",상승30,+0.24%,0,160,"1,300",0.00,"1,646",N/A,N/A
1417,메리츠 레버리지 구리 선물 ETN(H),"15,960",0,0.00%,0,160,"1,000",0.00,0,N/A,N/A
1418,TIGER K게임,"9,670",하락95,-0.97%,0,160,"1,650",0.24,"19,586",N/A,N/A
1419,대한제당우,"2,460",하락20,-0.81%,500,159,"6,483",2.22,"108,078",9.25,N/A
1420,메리츠 S&P 유럽탄소배출권 선물 ETN,"15,920",하락185,-1.15%,0,159,"1,000",0.00,14,N/A,N/A
1421,TRUE 인버스 2X 은 선물 ETN,"15,915",상승605,+3.95%,0,159,"1,000",0.00,542,N/A,N/A
1422,KBSTAR 미국S&P500(H),"10,590",상승35,+0.33%,0,159,"1,500",0.00,195,N/A,N/A
1423,삼성 레버리지 구리 선물 ETN(H),"15,830",하락310,-1.92%,0,158,"1,000",0.00,"5,177",N/A,N/A
1424,하나 레버리지 구리 선물 ETN(H),"15,820",0,0.00%,0,158,"1,000",0.00,0,N/A,N/A
1425,TIGER MSCI KOREA ESG리더스,"9,085",상승15,+0.17%,0,158,"1,740",0.00,"1,388",N/A,N/A
1426,미래에셋 인버스 2X 은 선물 ETN,"15,795",상승500,+3.27%,0,158,"1,000",0.00,231,N/A,N/A
1427,QV 인버스 레버리지 금 선물 ETN(H),"15,720",0,0.00%,0,157,"1,000",0.00,0,N/A,N/A
1428,KODEX 미국S&P500(H),"10,140",상승20,+0.20%,0,157,"1,550",0.00,"7,837",N/A,N/A
1429,메리츠 미국레버리지 인플레이션국채ETN(H),"7,855",하락100,-1.26%,0,157,"2,000",0.00,23,N/A,N/A
1430,TRUE S&P500 VIX S/T 선물 ETN(H),"15,700",하락355,-2.21%,0,157,"1,000",0.00,"3,385",N/A,N/A
1431,TIGER 우량가치,"11,360",하락30,-0.26%,0,157,"1,380",0.00,"2,692",N/A,N/A
1432,TIGER AI코리아그로스액티브,"12,040",상승5,+0.04%,0,157,"1,300",0.00,"2,574",N/A,N/A
1433,QV 미국 IT TOP5 ETN(H),"22,310",하락70,-0.31%,0,156,700,0.00,39,N/A,N/A
1434,일정실업,"12,900",0,0.00%,"5,000",155,"1,200",0.00,0,-1.81,-98.15
1435,KODEX 코스닥150롱코스피200숏선물,"10,260",하락30,-0.29%,0,154,"1,500",0.00,"20,271",N/A,N/A
1436,메리츠 S&P 유럽탄소배출권 선물 ETN(H),"15,260",0,0.00%,0,153,"1,000",0.00,0,N/A,N/A
1437,TRUE S&P 유럽탄소배출권 선물 ETN(H),"15,250",0,0.00%,0,152,"1,000",0.00,0,N/A,N/A
1438,SOL 코스닥150,"13,430",하락140,-1.03%,0,150,"1,120",0.00,237,N/A,N/A
1439,KODEX 필수소비재,"7,520",상승170,+2.31%,0,150,"2,000",0.02,"17,563",N/A,N/A
1440,메리츠 인버스 2X 국채30년 ETN,"15,015",상승135,+0.91%,0,150,"1,000",0.00,407,N/A,N/A
1441,한화우,"31,300","하락1,300",-3.99%,"5,000",150,479,0.14,"4,389",2.34,N/A
1442,QV 인버스 레버리지 WTI원유 선물 ETN(H),100,0,0.00%,0,150,"150,000",0.00,"543,839",N/A,N/A
1443,KODEX 다우존스미국리츠(H),"11,510",상승175,+1.54%,0,150,"1,300",0.00,"8,024",N/A,N/A
1444,신한 FnGuide 폐기물처리 ETN,"7,475",하락30,-0.40%,0,150,"2,000",0.00,12,N/A,N/A
1445,KODEX 200가치저변동,"9,930",하락5,-0.05%,0,149,"1,500",0.00,374,N/A,N/A
1446,KBSTAR 글로벌클린에너지S&P,"9,885",상승210,+2.17%,0,148,"1,500",0.00,"7,857",N/A,N/A
1447,KBSTAR 글로벌메타버스Moorgate,"8,390",상승40,+0.48%,0,147,"1,750",0.84,561,N/A,N/A
1448,유유제약1우,"6,460",하락200,-3.00%,"1,000",146,"2,267",0.60,"32,232",-21.39,N/A
1449,TIGER 단기선진하이일드(합성 H),"12,175",상승25,+0.21%,0,146,"1,200",0.00,90,N/A,N/A
1450,삼성 인버스 2X 코스피200 선물 ETN,"14,490",상승60,+0.42%,0,145,"1,000",0.00,"7,260",N/A,N/A
1451,신한 인버스 2X 코스피 200 선물 ETN,"14,420",하락50,-0.35%,0,144,"1,000",0.00,2,N/A,N/A
1452,TIGER 글로벌자원생산기업(합성 H),"15,970",하락110,-0.68%,0,144,900,0.00,"2,123",N/A,N/A
1453,KOSEF 코스닥150,"6,840",하락10,-0.15%,0,144,"2,100",0.00,332,N/A,N/A
1454,KB 인버스 2X 나스닥 100 ETN,"7,175",상승60,+0.84%,0,144,"2,000",0.00,"7,988",N/A,N/A
1455,TIMEFOLIO 이노베이션액티브,"8,955",하락30,-0.33%,0,143,"1,600",0.00,"1,659",N/A,N/A
1456,KBSTAR 국채선물3년,"51,840",상승90,+0.17%,0,143,276,0.00,100,N/A,N/A
1457,신한 인버스 WTI원유 선물 ETN(H),"2,860",상승45,+1.60%,0,143,"5,000",0.00,"25,089",N/A,N/A
1458,KODEX TDF2050액티브,"11,000",상승45,+0.41%,0,143,"1,300",0.00,"21,019",N/A,N/A
1459,KBSTAR 채권혼합,"59,575",상승195,+0.33%,0,143,240,0.00,24,N/A,N/A
1460,미래에셋 인버스 미디어엔터 Core5 ETN,"14,275",상승75,+0.53%,0,143,"1,000",0.00,5,N/A,N/A
1461,FOCUS ESG리더스,"10,175",상승5,+0.05%,0,142,"1,400",0.00,132,N/A,N/A
1462,SOL 국고채3년,"103,030",하락10,-0.01%,0,142,138,0.00,121,N/A,N/A
1463,하나 S&P 레버리지 WTI원유 선물 ETN,"14,200",하락375,-2.57%,0,142,"1,000",0.00,"7,208",N/A,N/A
1464,QV 블룸버그 2X WTI원유선물 ETN,"14,185",하락350,-2.41%,0,142,"1,000",0.00,8,N/A,N/A
1465,신한 블룸버그 레버리지 WTI원유 선물 ETN,"14,175",하락330,-2.28%,0,142,"1,000",0.00,"32,642",N/A,N/A
1466,KB 블룸버그 레버리지 천연가스선물 ETN(H),"1,415",상승80,+5.99%,0,142,"10,000",0.00,"717,773",N/A,N/A
